"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
31629,12,22,2000,2,"PB","M","26","41","Chaetodipus","baileyi","Rodent","Control"
31631,12,22,2000,2,"PB","M","26","34","Chaetodipus","baileyi","Rodent","Control"
31719,1,21,2001,2,"PB","M","26","42","Chaetodipus","baileyi","Rodent","Control"
31720,1,21,2001,2,"PB","M","27","41","Chaetodipus","baileyi","Rodent","Control"
31793,3,3,2001,2,"PB","M","26","41","Chaetodipus","baileyi","Rodent","Control"
31857,3,24,2001,2,"PB","M","26","40","Chaetodipus","baileyi","Rodent","Control"
32166,6,25,2001,2,"PB","M","27","36","Chaetodipus","baileyi","Rodent","Control"
32382,8,25,2001,2,"PB","F","26","32","Chaetodipus","baileyi","Rodent","Control"
32600,9,22,2001,2,"PB","M","27","40","Chaetodipus","baileyi","Rodent","Control"
32603,9,22,2001,2,"PB","F","27","34","Chaetodipus","baileyi","Rodent","Control"
32825,10,13,2001,2,"PB","M","27","41","Chaetodipus","baileyi","Rodent","Control"
32826,10,13,2001,2,"PB","F","26","32","Chaetodipus","baileyi","Rodent","Control"
33031,11,17,2001,2,"PB","F","26","32","Chaetodipus","baileyi","Rodent","Control"
33037,11,17,2001,2,"PB","M","28","41","Chaetodipus","baileyi","Rodent","Control"
33038,11,17,2001,2,"PB","F","26","35","Chaetodipus","baileyi","Rodent","Control"
33039,11,17,2001,2,"PB","F","27","31","Chaetodipus","baileyi","Rodent","Control"
33235,12,15,2001,2,"PB","M","28","43","Chaetodipus","baileyi","Rodent","Control"
33236,12,15,2001,2,"PB","F","27","34","Chaetodipus","baileyi","Rodent","Control"
33337,1,12,2002,2,"PB","M","28","47","Chaetodipus","baileyi","Rodent","Control"
33338,1,12,2002,2,"PB","F","26","30","Chaetodipus","baileyi","Rodent","Control"
33404,2,9,2002,2,"PB","M","27","54","Chaetodipus","baileyi","Rodent","Control"
33408,2,9,2002,2,"PB","M","28","41","Chaetodipus","baileyi","Rodent","Control"
33409,2,9,2002,2,"PB","M","27","49","Chaetodipus","baileyi","Rodent","Control"
33414,2,9,2002,2,"PB","F","27","31","Chaetodipus","baileyi","Rodent","Control"
33588,3,13,2002,2,"PB","F","26","32","Chaetodipus","baileyi","Rodent","Control"
33834,4,17,2002,2,"PB","F","26","34","Chaetodipus","baileyi","Rodent","Control"
33841,4,17,2002,2,"PB","M","27","42","Chaetodipus","baileyi","Rodent","Control"
33954,5,15,2002,2,"PB","M","26","17","Chaetodipus","baileyi","Rodent","Control"
33955,5,15,2002,2,"PB","F","25","19","Chaetodipus","baileyi","Rodent","Control"
33956,5,15,2002,2,"PB","F","26","41","Chaetodipus","baileyi","Rodent","Control"
33962,5,15,2002,2,"PB","F","26","19","Chaetodipus","baileyi","Rodent","Control"
33964,5,15,2002,2,"PB","F","27","34","Chaetodipus","baileyi","Rodent","Control"
34195,6,15,2002,2,"PB","M","28","32","Chaetodipus","baileyi","Rodent","Control"
34196,6,15,2002,2,"PB","F","26","45","Chaetodipus","baileyi","Rodent","Control"
34424,7,13,2002,2,"PB","F","25","34","Chaetodipus","baileyi","Rodent","Control"
34427,7,13,2002,2,"PB","F","25","26","Chaetodipus","baileyi","Rodent","Control"
34429,7,13,2002,2,"PB","M","26","35","Chaetodipus","baileyi","Rodent","Control"
34775,10,5,2002,2,"PB","F","26","21","Chaetodipus","baileyi","Rodent","Control"
34776,10,5,2002,2,"PB","F","26","27","Chaetodipus","baileyi","Rodent","Control"
34777,10,5,2002,2,"PB","M","27","42","Chaetodipus","baileyi","Rodent","Control"
34778,10,5,2002,2,"PB","F","26","27","Chaetodipus","baileyi","Rodent","Control"
34780,10,5,2002,2,"PB","M","26","38","Chaetodipus","baileyi","Rodent","Control"
34782,10,5,2002,2,"PB","M","27","40","Chaetodipus","baileyi","Rodent","Control"
34982,11,9,2002,2,"PB","F","27","27","Chaetodipus","baileyi","Rodent","Control"
34986,11,9,2002,2,"PB","M","28","44","Chaetodipus","baileyi","Rodent","Control"
34989,11,9,2002,2,"PB","F","25","27","Chaetodipus","baileyi","Rodent","Control"
35203,12,7,2002,2,"PB","F","27","27","Chaetodipus","baileyi","Rodent","Control"
35205,12,7,2002,2,"PB","F","25","28","Chaetodipus","baileyi","Rodent","Control"
35206,12,7,2002,2,"PB","F","26","28","Chaetodipus","baileyi","Rodent","Control"
35207,12,7,2002,2,"PB","M","27","38","Chaetodipus","baileyi","Rodent","Control"
35208,12,7,2002,2,"PB","M","27","43","Chaetodipus","baileyi","Rodent","Control"
35211,12,7,2002,2,"PB","M","26","41","Chaetodipus","baileyi","Rodent","Control"
35394,12,29,2002,2,"PB","M","26","49","Chaetodipus","baileyi","Rodent","Control"
35396,12,29,2002,2,"PB","M","27","46","Chaetodipus","baileyi","Rodent","Control"
35398,12,29,2002,2,"PB","F","26","27","Chaetodipus","baileyi","Rodent","Control"
35399,12,29,2002,2,"PB","F","27","29","Chaetodipus","baileyi","Rodent","Control"
35400,12,29,2002,2,"PB","M","26","36","Chaetodipus","baileyi","Rodent","Control"
35403,12,29,2002,2,"PB","M","27","39","Chaetodipus","baileyi","Rodent","Control"
35405,12,29,2002,2,"PB","F","26","26","Chaetodipus","baileyi","Rodent","Control"
35406,12,29,2002,2,"PB","M","26","44","Chaetodipus","baileyi","Rodent","Control"
35407,12,29,2002,2,"PB","M","27","37","Chaetodipus","baileyi","Rodent","Control"
2,7,16,1977,3,"NL","M","33","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
344,10,18,1977,3,"NL","","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
509,1,8,1978,3,"NL","","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
655,3,11,1978,3,"NL","M","32","232","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
755,4,8,1978,3,"NL","F","32","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
886,5,18,1978,3,"NL","F","","182","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
1083,7,8,1978,3,"NL","F","34","115","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
1087,7,8,1978,3,"NL","M","34","190","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
1250,9,4,1978,3,"NL","F","34","141","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
1361,10,8,1978,3,"NL","","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
3089,6,23,1980,3,"NL","F","32","150","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
3216,8,14,1980,3,"NL","F","33","154","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
4940,10,26,1981,3,"NL","M","34","195","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5036,11,23,1981,3,"NL","F","","157","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5163,1,1,1982,3,"NL","F","34","163","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5389,2,23,1982,3,"NL","F","33","145","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5403,2,23,1982,3,"NL","M","35","211","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5612,3,30,1982,3,"NL","F","31","103","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5783,4,29,1982,3,"NL","M","33","114","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5938,5,22,1982,3,"NL","M","35","136","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5981,6,28,1982,3,"NL","M","35","173","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
7057,11,22,1982,3,"NL","M","33","200","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
7896,5,15,1983,3,"NL","F","33","110","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
8002,6,18,1983,3,"NL","F","32","150","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
8480,10,16,1983,3,"NL","M","34","226","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
8857,2,5,1984,3,"NL","F","34","164","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
8870,2,5,1984,3,"NL","M","36","241","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9031,4,10,1984,3,"NL","M","34","250","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9122,5,13,1984,3,"NL","M","33","220","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9428,8,1,1984,3,"NL","M","34","206","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9497,8,26,1984,3,"NL","M","33","211","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9573,9,30,1984,3,"NL","M","35","222","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
9991,2,17,1985,3,"NL","F","31","141","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
10085,3,17,1985,3,"NL","F","31","153","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
10282,4,21,1985,3,"NL","M","33","103","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
10691,8,20,1985,3,"NL","M","32","157","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
10780,9,22,1985,3,"NL","","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11014,11,17,1985,3,"NL","F","30","146","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11151,12,8,1985,3,"NL","F","30","150","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11174,12,8,1985,3,"NL","M","33","225","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11302,3,9,1986,3,"NL","F","30","173","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11395,4,13,1986,3,"NL","F","30","176","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11398,4,13,1986,3,"NL","","","102","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11500,5,11,1986,3,"NL","M","31","138","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11586,6,5,1986,3,"NL","F","32","174","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11592,6,5,1986,3,"NL","M","32","123","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
11848,9,7,1986,3,"NL","F","30","172","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12120,12,15,1986,3,"NL","F","29","177","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12390,3,2,1987,3,"NL","F","33","176","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12550,4,6,1987,3,"NL","F","32","199","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12673,4,26,1987,3,"NL","F","29","69","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12739,5,28,1987,3,"NL","F","30","192","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
12742,5,28,1987,3,"NL","M","28","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13146,7,26,1987,3,"NL","F","","79","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13429,9,27,1987,3,"NL","M","32","140","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13435,9,27,1987,3,"NL","M","35","179","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13567,10,25,1987,3,"NL","M","33","180","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13734,11,22,1987,3,"NL","F","34","161","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13769,11,22,1987,3,"NL","M","33","186","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
13940,1,24,1988,3,"NL","M","33","209","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
14284,3,21,1988,3,"NL","M","32","226","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
15239,12,14,1988,3,"NL","M","33","196","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
15412,1,11,1989,3,"NL","M","31","198","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
15589,2,5,1989,3,"NL","M","33","197","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
15802,3,14,1989,3,"NL","M","33","192","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
15845,4,1,1989,3,"NL","M","33","196","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
16060,5,11,1989,3,"NL","M","33","203","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
16462,9,4,1989,3,"NL","M","34","208","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
16835,12,5,1989,3,"NL","F","33","161","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
18780,6,14,1991,3,"NL","M","30","126","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
18876,7,13,1991,3,"NL","M","32","71","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
18975,8,8,1991,3,"NL","","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
19263,11,14,1991,3,"NL","F","","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
19500,12,8,1991,3,"NL","F","35","166","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
19593,1,9,1992,3,"NL","F","32","166","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
19681,2,7,1992,3,"NL","F","35","174","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20051,5,31,1992,3,"NL","F","30","70","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20054,5,31,1992,3,"NL","M","29","66","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20055,5,31,1992,3,"NL","F","29","75","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20743,3,18,1993,3,"NL","M","32","86","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20746,3,18,1993,3,"NL","F","38","93","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20806,4,24,1993,3,"NL","F","30","90","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20808,4,24,1993,3,"NL","F","31","83","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20865,5,23,1993,3,"NL","M","30","62","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
20940,6,19,1993,3,"NL","M","30","41","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21129,9,17,1993,3,"NL","M","35","137","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21180,10,16,1993,3,"NL","M","","148","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21184,10,16,1993,3,"NL","M","32","144","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21247,11,14,1993,3,"NL","M","35","150","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21299,12,15,1993,3,"NL","M","32","161","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21345,2,2,1994,3,"NL","M","32","165","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21406,2,21,1994,3,"NL","M","35","171","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21408,2,21,1994,3,"NL","M","35","170","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21462,3,12,1994,3,"NL","M","35","","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21527,4,11,1994,3,"NL","M","34","180","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
21735,8,18,1994,3,"NL","M","35","183","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
30501,3,5,2000,3,"NL","F","32","171","Neotoma","albigula","Rodent","Long-term Krat Exclosure"
5,7,16,1977,3,"DM","M","35","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
13,7,16,1977,3,"DM","M","35","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
63,8,19,1977,3,"DM","M","35","40","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
221,9,13,1977,3,"DM","","","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
303,10,17,1977,3,"DM","M","36","31","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
315,10,17,1977,3,"DM","M","36","39","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
1279,9,4,1978,3,"DM","M","","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2341,1,16,1980,3,"DM","F","36","44","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2462,2,25,1980,3,"DM","M","35","48","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3013,5,25,1980,3,"DM","F","35","43","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3458,11,9,1980,3,"DM","M","37","45","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3460,11,9,1980,3,"DM","M","36","48","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3744,1,12,1981,3,"DM","F","36","46","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3745,1,12,1981,3,"DM","F","37","40","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3961,3,9,1981,3,"DM","F","39","58","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3967,3,9,1981,3,"DM","M","35","45","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
6667,10,23,1982,3,"DM","M","37","43","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
6779,10,23,1982,3,"DM","F","37","40","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7267,1,13,1983,3,"DM","M","37","39","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7278,1,13,1983,3,"DM","F","38","42","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7280,1,13,1983,3,"DM","F","36","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7289,1,13,1983,3,"DM","M","36","43","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7299,1,13,1983,3,"DM","M","37","47","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7315,1,13,1983,3,"DM","M","37","43","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7624,3,15,1983,3,"DM","F","35","48","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
7892,5,15,1983,3,"DM","F","38","46","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
8532,10,16,1983,3,"DM","F","34","42","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
8673,11,13,1983,3,"DM","F","","","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
8894,2,5,1984,3,"DM","F","36","37","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9135,5,13,1984,3,"DM","M","36","27","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9161,5,13,1984,3,"DM","F","34","45","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9577,9,30,1984,3,"DM","F","35","34","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9601,9,30,1984,3,"DM","M","36","35","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9904,1,20,1985,3,"DM","M","37","42","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
9987,2,17,1985,3,"DM","M","34","44","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10095,3,17,1985,3,"DM","M","36","48","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10351,4,21,1985,3,"DM","F","36","43","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10356,4,21,1985,3,"DM","M","36","44","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10437,5,24,1985,3,"DM","F","36","42","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10523,6,16,1985,3,"DM","F","36","47","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10578,7,24,1985,3,"DM","M","35","24","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10584,7,24,1985,3,"DM","F","37","38","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10624,7,24,1985,3,"DM","F","34","21","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10709,8,20,1985,3,"DM","F","35","49","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10779,9,22,1985,3,"DM","F","38","46","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10895,10,13,1985,3,"DM","F","36","47","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10905,10,13,1985,3,"DM","","36","32","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
10952,10,13,1985,3,"DM","M","35","32","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
13771,11,22,1987,3,"DM","F","35","41","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
13976,1,24,1988,3,"DM","F","36","40","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
14171,2,22,1988,3,"DM","F","36","39","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
14269,3,21,1988,3,"DM","F","37","39","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
14300,3,21,1988,3,"DM","F","37","42","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
18034,11,11,1990,3,"DM","M","36","38","Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
